% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
729	1	1	1	0	14	807	0	1	0
729	2	1	1	0	14	807	0	1	1
730	1	1	1	0	14	807	0	1	0
730	2	1	1	0	14	807	0	1	1
731	1	1	1	0	14	807	0	1	0
731	2	1	1	0	14	807	0	1	1
732	1	1	1	0	14	807	0	1	0
732	2	1	1	0	14	807	0	1	1
733	1	1	1	0	14	807	0	1	0
733	2	1	1	0	14	807	0	1	1
734	1	1	1	0	14	807	0	1	0
734	2	1	1	0	14	807	0	1	1
735	1	1	1	0	14	807	0	1	0
735	2	1	1	0	14	807	0	1	1
736	1	1	1	0	14	807	0	1	0
736	2	1	1	0	14	807	0	1	1
737	1	1	1	0	14	807	0	1	0
737	2	1	1	0	14	807	0	1	1
738	1	1	1	0	14	807	0	1	0
738	2	1	1	0	14	807	0	1	1
739	1	1	1	0	14	807	0	1	0
739	2	1	1	0	14	807	0	1	1
740	1	1	1	0	14	807	0	1	0
740	2	1	1	0	14	807	0	1	1
741	1	1	1	0	14	807	0	1	0
741	2	1	1	0	14	807	0	1	1
742	1	1	1	0	14	807	0	1	0
742	2	1	1	0	14	807	0	1	1
743	1	1	1	0	14	807	0	1	0
743	2	1	1	0	14	807	0	1	1
744	1	1	1	0	14	807	0	1	0
744	2	1	1	0	14	807	0	1	1
745	1	1	1	0	14	807	0	1	0
745	2	1	1	0	14	807	0	1	1
746	1	1	1	0	14	807	0	1	0
746	2	1	1	0	14	807	0	1	1
747	1	1	1	0	14	807	0	1	0
747	2	1	1	0	14	807	0	1	1
748	1	1	1	0	14	807	0	1	0
748	2	1	1	0	14	807	0	1	1
749	1	1	1	0	14	807	0	1	0
749	2	1	1	0	14	807	0	1	1
750	1	1	1	0	14	807	0	1	0
750	2	1	1	0	14	807	0	1	1
751	1	1	1	0	14	807	0	1	0
751	2	1	1	0	14	807	0	1	1
752	1	1	1	0	14	807	0	1	0
752	2	1	1	0	14	807	0	1	1
753	1	1	1	0	14	807	0	1	0
753	2	1	1	0	14	807	0	1	1
754	1	1	1	0	14	807	0	1	0
754	2	1	1	0	14	807	0	1	1
755	1	1	1	0	14	807	0	1	0
755	2	1	1	0	14	807	0	1	1
756	1	1	1	0	14	807	0	1	0
756	2	1	1	0	14	807	0	1	1
757	1	1	1	0	14	807	0	1	0
757	2	1	1	0	14	807	0	1	1
758	1	1	1	0	14	807	0	1	0
758	2	1	1	0	14	807	0	1	1
759	1	1	1	0	14	807	0	1	0
759	2	1	1	0	14	807	0	1	1
760	1	1	1	0	14	807	0	1	0
760	2	1	1	0	14	807	0	1	1
761	1	1	1	0	14	807	0	1	0
761	2	1	1	0	14	807	0	1	1
762	1	1	1	0	14	807	0	1	0
762	2	1	1	0	14	807	0	1	1
763	1	1	1	0	14	807	0	1	0
763	2	1	1	0	14	807	0	1	1
764	1	1	1	0	14	807	0	1	0
764	2	1	1	0	14	807	0	1	1
765	1	1	1	0	14	807	0	1	0
765	2	1	1	0	14	807	0	1	1
766	1	1	1	0	14	807	0	1	0
766	2	1	1	0	14	807	0	1	1
767	1	1	1	0	14	807	0	1	0
767	2	1	1	0	14	807	0	1	1
768	1	1	1	0	14	807	0	1	0
768	2	1	1	0	14	807	0	1	1
769	1	1	1	0	14	807	0	1	0
769	2	1	1	0	14	807	0	1	1
770	1	1	1	0	14	807	0	1	0
770	2	1	1	0	14	807	0	1	1
771	1	1	1	0	14	807	0	1	0
771	2	1	1	0	14	807	0	1	1
772	1	1	1	0	14	807	0	1	0
772	2	1	1	0	14	807	0	1	1
773	1	1	1	0	14	807	0	1	0
773	2	1	1	0	14	807	0	1	1
774	1	1	1	0	14	807	0	1	0
774	2	1	1	0	14	807	0	1	1
775	1	1	1	0	14	807	0	1	0
775	2	1	1	0	14	807	0	1	1
776	1	1	1	0	14	807	0	1	0
776	2	1	1	0	14	807	0	1	1
777	1	1	1	0	14	807	0	1	0
777	2	1	1	0	14	807	0	1	1
778	1	1	1	0	14	807	0	1	0
778	2	1	1	0	14	807	0	1	1
779	1	1	1	0	14	807	0	1	0
779	2	1	1	0	14	807	0	1	1
780	1	1	1	0	14	807	0	1	0
780	2	1	1	0	14	807	0	1	1
781	1	1	1	0	14	807	0	1	0
781	2	1	1	0	14	807	0	1	1
782	1	1	1	0	14	807	0	1	0
782	2	1	1	0	14	807	0	1	1
783	1	1	1	0	14	807	0	1	0
783	2	1	1	0	14	807	0	1	1
784	1	1	1	0	14	807	0	1	0
784	2	1	1	0	14	807	0	1	1
785	1	1	1	0	14	807	0	1	0
785	2	1	1	0	14	807	0	1	1
786	1	1	1	0	14	807	0	1	0
786	2	1	1	0	14	807	0	1	1
787	1	1	1	0	14	807	0	1	0
787	2	1	1	0	14	807	0	1	1
788	1	1	1	0	14	807	0	1	0
788	2	1	1	0	14	807	0	1	1
789	1	1	1	0	14	807	0	1	0
789	2	1	1	0	14	807	0	1	1
790	1	1	1	0	14	807	0	1	0
790	2	1	1	0	14	807	0	1	1
791	1	1	1	0	14	807	0	1	0
791	2	1	1	0	14	807	0	1	1
792	1	1	1	0	14	807	0	1	0
792	2	1	1	0	14	807	0	1	1
793	1	1	1	0	14	807	0	1	0
793	2	1	1	0	14	807	0	1	1
794	1	1	1	0	14	807	0	1	0
794	2	1	1	0	14	807	0	1	1
795	1	1	1	0	14	807	0	1	0
795	2	1	1	0	14	807	0	1	1
796	1	1	1	0	14	807	0	1	0
796	2	1	1	0	14	807	0	1	1
797	1	1	1	0	14	807	0	1	0
797	2	1	1	0	14	807	0	1	1
798	1	1	1	0	14	807	0	1	0
798	2	1	1	0	14	807	0	1	1
799	1	1	1	0	14	807	0	1	0
799	2	1	1	0	14	807	0	1	1
800	1	1	1	0	14	807	0	1	0
800	2	1	1	0	14	807	0	1	1
801	1	1	1	0	14	807	0	1	0
801	2	1	1	0	14	807	0	1	1
802	1	1	1	0	14	807	0	1	0
802	2	1	1	0	14	807	0	1	1
803	1	1	1	0	14	807	0	1	0
803	2	1	1	0	14	807	0	1	1
804	1	1	1	0	14	807	0	1	0
804	2	1	1	0	14	807	0	1	1
805	1	1	1	0	14	807	0	1	0
805	2	1	1	0	14	807	0	1	1
806	1	1	1	0	14	807	0	1	0
806	2	1	1	0	14	807	0	1	1
807	1	1	1	0	14	807	0	1	0
807	2	1	1	0	14	807	0	1	1
808	1	1	1	0	14	807	0	1	0
808	2	1	1	0	14	807	0	1	1
809	1	1	1	0	14	807	0	1	0
809	2	1	1	0	14	807	0	1	1
810	1	1	1	0	14	807	0	1	0
810	2	1	1	0	14	807	0	1	1
811	1	1	1	0	14	807	0	1	0
811	2	1	1	0	14	807	0	1	1
812	1	1	1	0	14	807	0	1	0
812	2	1	1	0	14	807	0	1	1
813	1	1	1	0	14	807	0	1	0
813	2	1	1	0	14	807	0	1	1
814	1	1	1	0	14	807	0	1	0
814	2	1	1	0	14	807	0	1	1
815	1	1	1	0	14	807	0	1	0
815	2	1	1	0	14	807	0	1	1
816	1	1	1	0	14	807	0	1	0
816	2	1	1	0	14	807	0	1	1
817	1	1	1	0	14	807	0	1	0
817	2	1	1	0	14	807	0	1	1
818	1	1	1	0	14	807	0	1	0
818	2	1	1	0	14	807	0	1	1
819	1	1	1	0	14	807	0	1	0
819	2	1	1	0	14	807	0	1	1
820	1	1	1	0	14	807	0	1	0
820	2	1	1	0	14	807	0	1	1
821	1	1	1	0	14	807	0	1	0
821	2	1	1	0	14	807	0	1	1
822	1	1	1	0	14	807	0	1	0
822	2	1	1	0	14	807	0	1	1
823	1	1	1	0	14	807	0	1	0
823	2	1	1	0	14	807	0	1	1
824	1	1	1	0	14	807	0	1	0
824	2	1	1	0	14	807	0	1	1
825	1	1	1	0	14	807	0	1	0
825	2	1	1	0	14	807	0	1	1
826	1	1	1	0	14	807	0	1	0
826	2	1	1	0	14	807	0	1	1
827	1	1	1	0	14	807	0	1	0
827	2	1	1	0	14	807	0	1	1
828	1	1	1	0	14	807	0	1	0
828	2	1	1	0	14	807	0	1	1
829	1	1	1	0	14	807	0	1	0
829	2	1	1	0	14	807	0	1	1
830	1	1	1	0	14	807	0	1	0
830	2	1	1	0	14	807	0	1	1
831	1	1	1	0	14	807	0	1	0
831	2	1	1	0	14	807	0	1	1
832	1	1	1	0	14	807	0	1	0
832	2	1	1	0	14	807	0	1	1
833	1	1	1	0	14	807	0	1	0
833	2	1	1	0	14	807	0	1	1
834	1	1	1	0	14	807	0	1	0
834	2	1	1	0	14	807	0	1	1
835	1	1	1	0	14	807	0	1	0
835	2	1	1	0	14	807	0	1	1
836	1	1	1	0	14	807	0	1	0
836	2	1	1	0	14	807	0	1	1
837	1	1	1	0	14	807	0	1	0
837	2	1	1	0	14	807	0	1	1
838	1	1	1	0	14	807	0	1	0
838	2	1	1	0	14	807	0	1	1
839	1	1	1	0	14	807	0	1	0
839	2	1	1	0	14	807	0	1	1
840	1	1	1	0	14	807	0	1	0
840	2	1	1	0	14	807	0	1	1
841	1	1	1	0	14	807	0	1	0
841	2	1	1	0	14	807	0	1	1
842	1	1	1	0	14	807	0	1	0
842	2	1	1	0	14	807	0	1	1
843	1	1	1	0	14	807	0	1	0
843	2	1	1	0	14	807	0	1	1
844	1	1	1	0	14	807	0	1	0
844	2	1	1	0	14	807	0	1	1
845	1	1	1	0	14	807	0	1	0
845	2	1	1	0	14	807	0	1	1
846	1	1	1	0	14	807	0	1	0
846	2	1	1	0	14	807	0	1	1
847	1	1	1	0	14	807	0	1	0
847	2	1	1	0	14	807	0	1	1
848	1	1	1	0	14	807	0	1	0
848	2	1	1	0	14	807	0	1	1
849	1	1	1	0	14	807	0	1	0
849	2	1	1	0	14	807	0	1	1
850	1	1	1	0	14	807	0	1	0
850	2	1	1	0	14	807	0	1	1
851	1	1	1	0	14	807	0	1	0
851	2	1	1	0	14	807	0	1	1
852	1	1	1	0	14	807	0	1	0
852	2	1	1	0	14	807	0	1	1
853	1	1	1	0	14	807	0	1	0
853	2	1	1	0	14	807	0	1	1
854	1	1	1	0	14	807	0	1	0
854	2	1	1	0	14	807	0	1	1
855	1	1	1	0	14	807	0	1	0
855	2	1	1	0	14	807	0	1	1
856	1	1	1	0	14	807	0	1	0
856	2	1	1	0	14	807	0	1	1
857	1	1	1	0	14	807	0	1	0
857	2	1	1	0	14	807	0	1	1
858	1	1	1	0	14	807	0	1	0
858	2	1	1	0	14	807	0	1	1
859	1	1	1	0	14	807	0	1	0
859	2	1	1	0	14	807	0	1	1
860	1	1	1	0	14	807	0	1	0
860	2	1	1	0	14	807	0	1	1
861	1	1	1	0	14	807	0	1	0
861	2	1	1	0	14	807	0	1	1
862	1	1	1	0	14	807	0	1	0
862	2	1	1	0	14	807	0	1	1
863	1	1	1	0	14	807	0	1	0
863	2	1	1	0	14	807	0	1	1
864	1	1	1	0	14	807	0	1	0
864	2	1	1	0	14	807	0	1	1
865	1	1	1	0	14	807	0	1	0
865	2	1	1	0	14	807	0	1	1
866	1	1	1	0	14	807	0	1	0
866	2	1	1	0	14	807	0	1	1
867	1	1	1	0	14	807	0	1	0
867	2	1	1	0	14	807	0	1	1
868	1	1	1	0	14	807	0	1	0
868	2	1	1	0	14	807	0	1	1
869	1	1	1	0	14	807	0	1	0
869	2	1	1	0	14	807	0	1	1
870	1	1	1	0	14	807	0	1	0
870	2	1	1	0	14	807	0	1	1
871	1	1	1	0	14	807	0	1	0
871	2	1	1	0	14	807	0	1	1
872	1	1	1	0	14	807	0	1	0
872	2	1	1	0	14	807	0	1	1
873	1	1	1	0	14	807	0	1	0
873	2	1	1	0	14	807	0	1	1
874	1	1	1	0	14	807	0	1	0
874	2	1	1	0	14	807	0	1	1
875	1	1	1	0	14	807	0	1	0
875	2	1	1	0	14	807	0	1	1
876	1	1	1	0	14	807	0	1	0
876	2	1	1	0	14	807	0	1	1
877	1	1	1	0	14	807	0	1	0
877	2	1	1	0	14	807	0	1	1
878	1	1	1	0	14	807	0	1	0
878	2	1	1	0	14	807	0	1	1
879	1	1	1	0	14	807	0	1	0
879	2	1	1	0	14	807	0	1	1
880	1	1	1	0	14	807	0	1	0
880	2	1	1	0	14	807	0	1	1
881	1	1	1	0	14	807	0	1	0
881	2	1	1	0	14	807	0	1	1
882	1	1	1	0	14	807	0	1	0
882	2	1	1	0	14	807	0	1	1
883	1	1	1	0	14	807	0	1	0
883	2	1	1	0	14	807	0	1	1
884	1	1	1	0	14	807	0	1	0
884	2	1	1	0	14	807	0	1	1
885	1	1	1	0	14	807	0	1	0
885	2	1	1	0	14	807	0	1	1
886	1	1	1	0	14	807	0	1	0
886	2	1	1	0	14	807	0	1	1
887	1	1	1	0	14	807	0	1	0
887	2	1	1	0	14	807	0	1	1
888	1	1	1	0	14	807	0	1	0
888	2	1	1	0	14	807	0	1	1
889	1	1	1	0	14	807	0	1	0
889	2	1	1	0	14	807	0	1	1
890	1	1	1	0	14	807	0	1	0
890	2	1	1	0	14	807	0	1	1
891	1	1	1	0	14	807	0	1	0
891	2	1	1	0	14	807	0	1	1
892	1	1	1	0	14	807	0	1	0
892	2	1	1	0	14	807	0	1	1
893	1	1	1	0	14	807	0	1	0
893	2	1	1	0	14	807	0	1	1
894	1	1	1	0	14	807	0	1	0
894	2	1	1	0	14	807	0	1	1
895	1	1	1	0	14	807	0	1	0
895	2	1	1	0	14	807	0	1	1
896	1	1	1	0	14	807	0	1	0
896	2	1	1	0	14	807	0	1	1
897	1	1	1	0	14	807	0	1	0
897	2	1	1	0	14	807	0	1	1
898	1	1	1	0	14	807	0	1	0
898	2	1	1	0	14	807	0	1	1
899	1	1	1	0	14	807	0	1	0
899	2	1	1	0	14	807	0	1	1
900	1	1	1	0	14	807	0	1	0
900	2	1	1	0	14	807	0	1	1
901	1	1	1	0	14	807	0	1	0
901	2	1	1	0	14	807	0	1	1
902	1	1	1	0	14	807	0	1	0
902	2	1	1	0	14	807	0	1	1
903	1	1	1	0	14	807	0	1	0
903	2	1	1	0	14	807	0	1	1
